timetweet,isitweet,favcount,retwcount,id,name
2022-11-29 11:26:48,b'RT @Muhammad_Saewad: Kenapa anda menolak menggunakan ban kapten LGBT?\n\nCR7 : \nSaya mengikuti aturan Qatar sebagai tuan rumah Piala Dunia 20\xe2\x80\xa6',0,86,1597552655450386435,suryanta_agus
2022-11-29 11:26:31,"b'Dukungan untuk Palestina menguat sepanjang Piala Dunia 2022 Qatar. Sebaliknya, Israel diboikot di mana-mana, termasuk oleh suporter berbagai negara. Ini potretnya:  https://t.co/VTwweQjKUm'",14,2,1597552581580144640,detikcom
2022-11-29 11:26:28,b'@utdfocusid @EduAguirre7 yang penting kepentingan team dulu kan lebih utama buat bisa dapetin piala juara dunia nya',0,0,1597552569429086208,SleepyAlw
2022-11-29 11:26:25,b'Prediksi Piala Dunia: Belanda vs Qatar 29 November 2022\nhttps://t.co/ykrAAFYWUB\n#idolacash #bandarbola #agencasino #agenslot #taruhanbola #taruhanonline #bettingbola #agenbola #bandarbolaterbesar #bandartogelterbesar #pialadunia2022 https://t.co/jEdpgh4Hrs',0,0,1597552555789197313,Sahamdomino1
2022-11-29 11:26:10,b'RT @wpdnn: Grup A (22.00 WIB):\n\n#ECU vs. #SEN\n\n#NED vs. #QAT\n\nGrup B (02.00 WIB):\n\n#IRN vs. #USA \n\n#WAL vs. #ENG \n\nhttps://t.co/JYCRk9G2Tc\xe2\x80\xa6',0,1,1597552495403798531,begalracer
2022-11-29 11:26:02,"b'Wales Vs Inggris, Kejutan Piala Dunia Bangkitkan Harapan The Dragons https://t.co/6ZF2oMgBID'",0,0,1597552460796919809,KompasBola
2022-11-29 11:25:46,"b'RT @BBST15: JADUAL PERLAWANAN KE-3 PIALA DUNIA 2022 \xf0\x9f\x94\xa5\n\n\xe2\x8f\xb0 11 mlm, 3 pagi\n\xf0\x9f\x93\xba astro supersport, TV2, TV Okey\n\n#FIFAWorldCup | #Qatar2022 https:\xe2\x80\xa6'",0,51,1597552395411947521,_mattfaiz
2022-11-29 11:25:43,"b'Pukul 22.00 WIB juga, Piala Dunia Qatar 2022 akan menghadirkan laga Belanda VS Qatar. Tebak, tim mana yang akan menang di laga ini:\n\n#PestaBolaQatar #AdadiKompas'",0,0,1597552383089074176,hariankompas
2022-11-29 11:25:39,b'RT @Muhammad_Saewad: Kenapa anda menolak menggunakan ban kapten LGBT?\n\nCR7 : \nSaya mengikuti aturan Qatar sebagai tuan rumah Piala Dunia 20\xe2\x80\xa6',0,86,1597552366395396096,cilokbledex
2022-11-29 11:25:33,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1033,1597552339963248640,lxyayaya
2022-11-29 11:25:28,b'RT @RTM_Malaysia: Wahhh! Hebat la legenda kita \xf0\x9f\x98\xb1\xe2\x9d\xa4\xef\xb8\x8f Juara Piala Dunia 1930 - 2018 \xe2\x9a\xbd\xf0\x9f\x8f\x86\n\n#PialaDunia2022\n#PialaDunia2022RTM\n#DariQatarKeMalaysi\xe2\x80\xa6',0,4,1597552319121756165,AzeeSyaifullah
2022-11-29 11:25:04,"b""Arab Saudi dan Argentina sudah hadirkan drama yang dimenangkan Green Falcon. Sekali lagi, keduanya 'sikut-sikutan' demi lolos ke 16 besar Piala Dunia 2022. https://t.co/xNYycrzuJz""",5,0,1597552219523514369,detikcom
2022-11-29 11:25:03,b'RT @resca_ayue25: \xf0\x9f\x93\xbaLIVE STREAMING PIALA DUNIA\n\xe2\x9a\xbd\xef\xb8\x8fWORLD CUP\n\nEKUADOR VS SENEGAL\nhttps://t.co/M2NYGqzA2U\n\nBELANDA VS QATAR\nhttps://t.co/R6NsVC\xe2\x80\xa6',0,127,1597552215056449536,hgluvu_
2022-11-29 11:25:02,"b'Huh \xf0\x9f\xa4\xa7 sedih meskipun gak tau piala dunia berikutnya gue masih bisa nonton atau enggak, tapi piala dunia tanpa mereka berdua euphorianya bakal jelas beda, terlepas dari fans keduanya yg ribut mulu tetap saja mereka berdua adalah legends \xf0\x9f\x91\x8f\xe2\x9a\xbd \xf0\x9f\x92\x9a https://t.co/muIGW9eRk4'",4,0,1597552210812211201,tanyakanrl
2022-11-29 11:25:02,b'RT @AstraHondaCare: Yg blm ikutan Giveaway msh ada waktu ya!\n\nMimin repost materi Giveaway nya. Masih euforia Piala Dunia Qatar 2022. BroSi\xe2\x80\xa6',0,31,1597552208660209665,lm0ntea
2022-11-29 11:24:57,"b'Jadwal  Piala Dunia 2022 hari ini menyajikan laga-laga penentuan. \n\n Belanda dan  Inggris memburu tiket ke 16 besar, sedangkan  Iran bakal melakoni laga panas kontra  Amerika Serikat.\n\nhttps://t.co/onK8A3nHLa'",0,0,1597552188221718529,serambinews
2022-11-29 11:24:39,b'RT @pie_pumpkinpies: \xc2\xb0 Jersey bola piala dunia Qatar 2022 \xc2\xb0 \n\na thread https://t.co/pascMMsENP',0,14,1597552111210070016,abcd3qwerty
2022-11-29 11:24:34,b'RT @dw_indonesia: Qatar lewat sepak bola sedang mengejar status bagian dari peradaban dunia dan penggerak ekonominya. Tak peduli seperti ap\xe2\x80\xa6',0,1,1597552090439876610,5Maureen5
2022-11-29 11:24:25,b'RT @PSGindonesia: Moga-moga bisa bertambah di Piala Dunia tahun ini. \xf0\x9f\x98\x89\n\n#StatsHeroPSG \xf0\x9f\x94\xb4\xf0\x9f\x94\xb5 #ICICESTPARIS https://t.co/hZ0mtbnatv',0,1,1597552055375507456,Risyam12
2022-11-29 11:24:25,b'RT @pie_pumpkinpies: \xc2\xb0 Jersey bola piala dunia Qatar 2022 \xc2\xb0 \n\na thread https://t.co/pascMMsENP',0,14,1597552054490529792,jndcok
2022-11-29 11:24:22,"b'Mengejutkan, 500 Pekerja untuk Piala Dunia 2022 Tewas https://t.co/6HafFagFgP'",2,1,1597552042763251712,Beritasatu
2022-11-29 11:24:19,"b'@Askrlfess Padahal cuma kejuaraan nasional amatir tapi sampe begitu\xf0\x9f\x98\x8c akhirnya tim yg juara dibanned sama Pemerintah China, sayang banget pdhl kalo mereka masuk timnas mungkin China udah 3x juara Piala Dunia\xf0\x9f\x98\x94'",0,0,1597552027269476354,secretkim_19
2022-11-29 11:24:18,"b'RT @IqbalQuosophy: @lipodiana @idextratime Makanya, malesin tiap baca komen ""piala dunia kali ini kok kurang hype yaa, kok lagunya ga seiko\xe2\x80\xa6'",0,4,1597552025683648512,14LimaTiga
2022-11-29 11:24:11,"b'RT @CoachJustinL: OFFSIDE DUO #11 : ARGENTINA-JERMAN GAK PERLU PANIK, PIALA DUNIA TERBURUK? https://t.co/ewYXndjYsR via @YouTube'",0,2,1597551996386836482,SatrioArdana
2022-11-29 11:24:04,"b'Bruno Fernandes ciptakan Brace, Portugal lolos ke babak 16 besar Piala Dunia Qatar 2022 usai kalahkan Uruguay: Tampil dengan sangat ngotot, para pemain Portugal sukses mengakhiri pertandingan dengan mengalahkan Uruguay dengan skor 2-0 https://t.co/K1LLXgiLdl'",0,0,1597551964556242945,BisBanNews
2022-11-29 11:23:52,"b'Sempat bikin kejutan kalahkan Argentina, Arab Saudi selanjutnya dibungkam Polandia. Mampukah Green Falcon lolos dari fase grup Piala Dunia 2022 ini? https://t.co/hCf1wY69rt'",3,0,1597551917516947456,detikcom
2022-11-29 11:23:49,"b'Skenario Lolos 16 Besar Piala Dunia 2022 Grup B: Inggris Mudah, Amerika Serikat Wajib Menang\n \nhttps://t.co/1bJ4R1arts lewat @tribunkaltim'",0,0,1597551902845464576,tribunkaltim
2022-11-29 11:23:36,b'Ganasnya Wakil Afrika di Putaran Kedua Fase Grup Piala Dunia 2022 https://t.co/oxoR23gjd9',0,0,1597551850689269760,idntimes
2022-11-29 11:23:26,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597551806628114434,kandakau
2022-11-29 11:23:19,"b'Pukul 22.00 WIB, Piala Dunia Qatar 2022 akan menghadirkan laga Senegal VS Ekuador. Tebak, tim mana yang akan menang di laga ini:\n\n#PestaBolaQatar #AdadiKompas'",0,0,1597551776366231553,hariankompas
2022-11-29 11:23:18,b'Piala Dunia 2022: Iran vs AS Bakal Sengit! Sarat Politik? https://t.co/0oJUXzQcOY',0,0,1597551771861540865,InvestorID
2022-11-29 11:23:16,b'RT @utdfocusid: Negosiasi transfer Jeremie Frimpong ke Manchester United akan dilangsungkan setelah Piala Dunia. \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1\n\nFrimpong sendiri sanga\xe2\x80\xa6',0,5,1597551766631239680,slurdlordeh
2022-11-29 11:23:13,"b'Baru tiga tim yang lolos ke babak 16 besar Piala Dunia 2022. Prancis, Brasil dan Portugal. \n\nSiapa dari group A yang malam ini akan menyusul? https://t.co/JWT46tV0h3'",0,0,1597551752194142209,bolafyapps
2022-11-29 11:23:02,"b'Tak Live SCTV, Preview dan Link Streaming Wales vs Inggris Piala Dunia 2022 Malam ini, Walker Fit https://t.co/fBE5nH3g7x lewat @banjarmasinpost'",1,0,1597551704291307520,banjarmasinpost
2022-11-29 11:23:00,"b'@bliblidotcom Membernya satu lagi belajar piala dunia min, tolong diapresiasi https://t.co/Ij4HQ79iCV'",3,0,1597551698259906560,jamalspeaking
2022-11-29 11:22:45,b'2018: France berada di grup C piala dunia.\n\n2022: Argentina berada di grup C piala dunia https://t.co/Wg33ZqX5VQ',0,0,1597551635576025088,UtdJese
2022-11-29 11:22:41,b'ngerayain piala dunia versi lo gmn anak urban ? kalo anak sore ngerayain piala dunia dengan nonton trik - trik bermain futsal #SH',0,0,1597551617750208515,urban1063fm
2022-11-29 11:22:40,b'Syarat Timnas Argentina Terhindar Jumpa Prancis di 16 Besar Piala Dunia 2022: Pesta Gol Harga Mati https://t.co/Rvan8ho6Ho via @tribunnews',2,0,1597551614096986112,tribunnews
2022-11-29 11:22:36,"b'RT @muslimahnewscom: [Thread]\nMuslimah News \xe2\x80\x93 Piala Dunia, perhelatan sepak bola dunia empat tahun sekali kembali digelar selama satu bulan\xe2\x80\xa6'",0,72,1597551596988006401,ESoedarti
2022-11-29 11:22:19,"b'@CoachJustinL @YouTube Menurut gua kalo soal menghibur piala dunia kali ini jauh lebih baik daripada 2018, phase grup aja belum kelar udah banyak match seru.'",2,0,1597551527610429441,loytregh
2022-11-29 11:22:19,"b'@barcastuff_idn 2012 pas piala dunia antar klub, baru liat klub bola maen bolanya anjimm bangett #123yearsWithBarcelona'",0,0,1597551526847078401,Dhrmwn_22
2022-11-29 11:22:14,"b'Sempat bikin kejutan kalahkan Argentina, Arab Saudi selanjutnya dibungkam Polandia. Mampukah Green Falcon lolos dari fase grup Piala Dunia 2022 ini? https://t.co/MVcw67oEgi'",0,0,1597551506437308416,detiksport
2022-11-29 11:22:11,"b'Kenapa sekarang-sekarang ini banyak instastory tentang bola,karena piala dunia itu di gelar 4 tahun sekali lebih-lebih kemungkinan besar menjadi piala dunia yang terakhir bagi 2 pemain sepak bola yang terbaik sepanjang sejarah sepak bola Cristiano dan Leo messi jadi wajarlah.'",1,0,1597551491854008324,AzmiHadi81
2022-11-29 11:21:40,b'Dreamers Jadi lagu Piala Dunia FIFA Pertama yang Mencapai Puncak Billboard Digital Song Sales\n\nhttps://t.co/VQpHX1XMYG',0,0,1597551363726413825,tudepoincom
2022-11-29 11:21:39,"b'Yukk yg mau beli app premium buat streaming, Netflix, WeTV, Disney+, VIU, YouTube, iQiYi, Vidio Platinum dan paket FIFA World Cup / Piala Dunia (pildun) Qatar bisa di aku ya \xf0\x9f\xa5\xb0 DM or WA ke https://t.co/ljazqjnCv2 (fast resp) \xf0\x9f\xab\xb6\xf0\x9f\x8f\xbb \n#zonauang #zonajajan  https://t.co/AmN9YGEkeY'",0,0,1597551356662849536,wingulfie
2022-11-29 11:21:34,"b'Golnya Buat Brazil Kalahkan Swiss, Ternyata Sebelum Piala Dunia 2022 Casemiro Borong Mobil Mewah: Gelandang Timnas Brazil Casemiro borong mobil mewah, salah satunya untuk istri tercinta https://t.co/4w5XdaiYzb https://t.co/d7t0RM9SSv'",0,0,1597551338707353600,otosia
2022-11-29 11:21:34,"b'VIDEO: Pembobol Gawang Belgia di Piala Dunia 2022, Zakaria Aboukhlal Unjuk Kemampuan Jadi Qari https://t.co/KyHmCJz9oH'",3,0,1597551336455012352,liputan6dotcom
2022-11-29 11:21:30,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597551318301671424,senandiika
2022-11-29 11:21:29,"b'RT @rmp_officials: Bagaimanapun, Qatar telah mewakili eksistensi negara Islam yang sukses menghelat gelaran Piala Dunia\n\n#CakImin #GusMuhai\xe2\x80\xa6'",0,5,1597551318251753472,YusufAb44761146
2022-11-29 11:21:12,b'RT @pie_pumpkinpies: \xc2\xb0 Jersey bola piala dunia Qatar 2022 \xc2\xb0 \n\na thread https://t.co/pascMMsENP',0,14,1597551246025818112,yellowshopyyy
2022-11-29 11:20:53,b'Gara gara piala dunia rung turu\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/8NokyCzOlc',0,0,1597551164970930177,HilmiyD
2022-11-29 11:20:53,b'RT @rmp_officials: Qatar sempat curhat ke Cak Imin soal gelaran Piala Dunia yang jadi sorotan karena beberapa aturan \n\n#CakImin #GusMuhaimi\xe2\x80\xa6',0,14,1597551164911808513,subaystepanus46
2022-11-29 11:20:14,b'Prediksi Iran vs Amerika Serikat di Piala Dunia 2022: Bukan Hanya Soal Politik! https://t.co/YEONs4WfUj',3,0,1597551001275633664,tvOneNews
2022-11-29 11:20:08,"b'Pemain Korsel, Asia Pertama yang Cetak 2 Gol Sundulan di Piala Dunia https://t.co/bkkvljdAtb'",0,0,1597550978353754115,21BeritaTerkini
2022-11-29 11:20:07,b'Bursa Prediksi Bola Piala Dunia: Kroasia vs Belgia 01 Desember https://t.co/2rmy41GdRV https://t.co/2HKHA8bms2',0,0,1597550973249290240,prediksicash
2022-11-29 11:20:07,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597550972560998400,junknedy05
2022-11-29 11:19:49,b'RT @pie_pumpkinpies: \xc2\xb0 Jersey bola piala dunia Qatar 2022 \xc2\xb0 \n\na thread https://t.co/pascMMsENP',0,14,1597550896745156609,rzjj_
2022-11-29 11:19:44,"b'RT @Ben3atha: Sebuah keluarga Brazil masuk Islam setelah melihat orang\xc2\xb2 Shalat, baca Al-Quran, dan perilaku baik umat Islam.\n\nKeluarga ini\xe2\x80\xa6'",0,36,1597550874603421698,Teguh43993020
2022-11-29 11:19:32,"b'piala dunia kalo lagi awal/babak penyisihan grup masih sulit diprediksi krn selalu ada tim2 yg mengejutkan, kalo udah mulai babak 16 besar tuh udh mulai keliatan calon juaranya'",0,0,1597550824141398017,keviinkho_
2022-11-29 11:19:26,b'RT @Pairoro: Menjual pukis masi ada dua box siap antar area suhat selak nonton piala dunia cek ndang entek  @infomalang @mahasiswamlg @maha\xe2\x80\xa6',0,4,1597550799630262273,wekaweee
2022-11-29 11:19:18,b'Qatar lewat sepak bola sedang mengejar status bagian dari peradaban dunia dan penggerak ekonominya. Tak peduli seperti apa cara yang mereka kejar. #DWNesia #Kolom https://t.co/0i34a6imau',0,1,1597550768714047490,dw_indonesia
2022-11-29 11:18:59,b'RT @MalaysiaGazette: 152 bookie bola sepak Piala Dunia Qatar 2022 diberkas #malaysiagazette https://t.co/Cf6IaHoEhs',0,2,1597550686396260352,iftulfira
2022-11-29 11:18:59,"b'OFFSIDE DUO #11 : ARGENTINA-JERMAN GAK PERLU PANIK, PIALA DUNIA TERBURUK? https://t.co/ewYXndjYsR via @YouTube'",12,2,1597550685759115266,CoachJustinL
2022-11-29 11:18:47,"b'Prediksi Susunan Pemain Inggris vs Wales di Piala Dunia 2022, Pertandingan Pertama Kyle Walker\n \nhttps://t.co/Kl6UcBVwP0 lewat @tribunkaltim #PialaDunia2022 #Inggris #Wales #KyleWalker #WalesvsInggris #Qatar2022 #QatarWorldCup2022'",0,0,1597550638002733057,tribunkaltim
2022-11-29 11:18:46,"b'Andibachtiar menjelaskan, jika negara lain selalu memiliki target menjadikan Piala Dunia sebagai titik tolak pembangunan infrastruktur yang lalu berimbas pada perkembangan ekonomi, ia yakin Qatar tidak demikian. #DWNesia #Kolom https://t.co/0i34a60cWm'",0,0,1597550631014699008,dw_indonesia
2022-11-29 11:18:32,"b'Menurut pengamat #sepakbola Andibachtiar Yusuf, ia merasa cukup ganjil ketika #Qatar diputuskan untuk menjadi tuan rumah #PialaDunia2022 karena negara ini sama sekali tak punya industri sepak bola yang cukup untuk dilihat. #DWNesia #Kolom https://t.co/0i34a6imau'",1,0,1597550573565644801,dw_indonesia
2022-11-29 11:18:29,b'RT @Pairoro: Menjual pukis masi ada dua box siap antar area suhat selak nonton piala dunia cek ndang entek  @infomalang @mahasiswamlg @maha\xe2\x80\xa6',0,4,1597550561015975936,rizkyboncell
2022-11-29 11:18:20,b'RT @Pairoro: Menjual pukis masi ada dua box siap antar area suhat selak nonton piala dunia cek ndang entek  @infomalang @mahasiswamlg @maha\xe2\x80\xa6',0,4,1597550523506634753,nyonyahsyuuper
2022-11-29 11:18:00,"b'Boro-boro mantepin hati ke kamu, piala dunia aja pegang 4 negara:v'",0,0,1597550439482155014,NovitaS94838116
2022-11-29 11:17:57,b'Nobar Piala Dunia 2022 QATAR Pertandingan Hari ini\nlink daftar : https://t.co/oT4cPrtt0I\nlink nobar via telegram : https://t.co/KtthKVdhrK\n\n#login4d #prediksibola #sepakboladunia #beritabolaterbaru #sepakbolaindonesia #boladunia #jadwalpertandingan #infobola #parlay https://t.co/ewLZln9yB9',0,0,1597550427243171841,LailaJeny
2022-11-29 11:17:45,"b'RT @IqbalQuosophy: @lipodiana @idextratime Makanya, malesin tiap baca komen ""piala dunia kali ini kok kurang hype yaa, kok lagunya ga seiko\xe2\x80\xa6'",0,4,1597550376689242114,fauzisetiaw
2022-11-29 11:17:40,b'#Jadwal Siaran Langsung Piala Dunia 2022 https://t.co/Vb8ViMz4Jx',0,0,1597550353704419329,sagahtvlive
2022-11-29 11:17:37,b'RT @SCTV: Cek dulu jadwal pertandingan lanjutan fase grup Piala Dunia 2022.\n\nSaksikan pertandingannya Live hanya di \n@sctv dan @vidiodotcom\xe2\x80\xa6',0,8,1597550341360611330,IpudSoekanto
2022-11-29 11:17:36,"b'VIDEO: Pembobol Gawang Belgia di Piala Dunia 2022, Zakaria Aboukhlal Unjuk Kemampuan Jadi Qari https://t.co/rJepKNJnWZ'",1,1,1597550338592366592,liputan6dotcom
2022-11-29 11:17:30,"b'RT @celebdotid: Selama siaran pertandingan Piala Dunia 2022 Korea vs Ghana, komentator menyanyikan chorus DDU-DU-DDU-DU #BLACKPINK \xf0\x9f\x98\x8d\n\n#FIFA\xe2\x80\xa6'",0,97,1597550314689040391,lalisamanabn
2022-11-29 11:17:20,b'RT @CikguShare: Jadual Piala Dunia Waktu Malaysia\nDownload PDF sini https://t.co/F9ErnYAJYg\n\n#worldcup2022 #worldcupqatar2022 https://t.co/\xe2\x80\xa6',0,4,1597550271240237057,muhdhijazi_
2022-11-29 11:17:17,"b'RT @indosatim3: Nikmati promo murah mantap dari IM3 di Bukalapak, yuk! \xf0\x9f\xa4\xa9\n\nAda DISKON hingga 45% tiap beli Kartu Perdana + Paket Data IM3, i\xe2\x80\xa6'",0,10,1597550261161299971,maulana_dhe
2022-11-29 11:17:15,"b'Jadwal Piala Dunia 2022 Selasa, 29 November: Belanda vs Qatar, Ekuador vs Senegal, Wales vs Inggris, Iran vs Amerika Serikat. #TempoBola https://t.co/iWiNcQcsp0'",0,0,1597550251879305217,tempodotco
2022-11-29 11:17:14,b'RT @Pairoro: Menjual pukis masi ada dua box siap antar area suhat selak nonton piala dunia cek ndang entek  @infomalang @mahasiswamlg @maha\xe2\x80\xa6',0,4,1597550247299145734,mahasiswamlg
2022-11-29 11:17:13,b'RT @Muhammad_Saewad: Kenapa anda menolak menggunakan ban kapten LGBT?\n\nCR7 : \nSaya mengikuti aturan Qatar sebagai tuan rumah Piala Dunia 20\xe2\x80\xa6',0,86,1597550243545223168,Mirnawatii72
2022-11-29 11:17:09,"b'\xe2\x9a\xbd\xef\xb8\x8fD-2\n\n\xe2\x9d\x93ProBitrivia\xe2\x9d\x93\n\xf0\x9f\x94\xa52 tim yang berhasil ""back to back"" menjadi  JUARA PIALA DUNIA \xf0\x9f\x8c\x9f\n\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 Italia \xf0\x9f\x8f\x86 1934 &amp; 1938\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 Brazil \xf0\x9f\x8f\x861958 &amp; 1962\n\nApakah \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 Perancis bisa masuk ke list ini? \n\nDetails: https://t.co/ECFrA9sV2T'",0,0,1597550227686232064,EverytimeCrypto
2022-11-29 11:17:08,"b'Iran vs USA-Grup B Piala Dunia 2022\nIran tak terkalahkan dlm 2 laga terakhirnya lawan USA (M1 S1). Saat ini Iran (3 poin), AS (2 poin). Kedua tim wajib menang untuk raih tiket ke babak 16 besar\n\n#prediksibola #prediksipialadunia2022 #agensbobet #agensbobetonline #sbobet #ibcbet https://t.co/2Pb5cxLVES'",1,0,1597550220614963200,BandarBolaTop
2022-11-29 11:17:05,b'RT @Muhammad_Saewad: Kenapa anda menolak menggunakan ban kapten LGBT?\n\nCR7 : \nSaya mengikuti aturan Qatar sebagai tuan rumah Piala Dunia 20\xe2\x80\xa6',0,86,1597550208413356032,AnieAchai
2022-11-29 11:16:47,b'RT @ryuhasan: kosple jadi maskot piala dunia arap https://t.co/W7XYcjO843',0,24,1597550133054693377,rindrina
2022-11-29 11:16:45,b'Link Live Streaming Belanda vs Qatar di Piala Dunia 2022: Tim Oranje Butuh Menang Besar https://t.co/WZ2qPDDj2w',0,0,1597550123805945856,onlinesumeks
2022-11-29 11:16:40,b'Regulasi Menentukan Peringkat Babak Grup Piala Dunia 2022 jika Jumlah Poin Sama https://t.co/RnIHP5vlMa',0,0,1597550105644904448,bolahitaID
2022-11-29 11:16:27,"b'Euforia Piala Dunia sebentar lagi, Hadiah Miliaran Rupiah sedang menanti anda, total hadiah 6 Miliar Rupiah di depan mata &amp; rasakan Piala Dunia bersama NETENT Ajak kawan kalian, rasakan keseruan yg tidak ada habisnya Bersama Royalwin, Event berlangsung dari Tgl 14 Nov-11 Des 2022 https://t.co/PMTEFp50BD'",1,0,1597550051504828416,rwsensasional
2022-11-29 11:16:12,b'Ini adalah satu-satunya pertandingan Piala Dunia 2022 yang paling bermuatan politik sekalipun dalam arena olahraga mereka mungkin tidak berseteru.\n\nhttps://t.co/jSE75llyPD',0,0,1597549984681193472,infoacehnet
2022-11-29 11:15:56,b'READY VIDIO PIALA DUNIA\n3 bulan all device\nsharing 2u : 53k\nprivate : 95k\nakun ready tinggal copas lalu pake. private bisa req email no fee. bisa dm @klitteu or wa https://t.co/j5fYZb9S4K yak\n\nt. fifa world cup #zonaba #zonauang #zonajajan https://t.co/ORQk6rY6sy',0,0,1597549921527541761,128O8
2022-11-29 11:15:44,"b'RT @detiksport: #Thread \n\nEkuador vs Senegal akan main malam ini di lanjutan Piala Dunia 2022. Seperti laga hidup dan mati, pemenang dari l\xe2\x80\xa6'",0,1,1597549868469604352,detikcom
2022-11-29 11:15:36,b'Pemilik Unta di Qatar Ketiban Rezeki dari Piala Dunia https://t.co/zY8iq0E8pL #sariagri #pertanian',0,0,1597549834181181440,sariagri_id
2022-11-29 11:15:35,b'SITUS SLOT &amp; BOLA TERPERCAYA DI APOLO4D\nJADWAL PIALA DUNIA QATAR 2022 | 4 PERTANDINGAN MALAM INI\n\nJangan Sampai Ketinggalan Untuk Dukung Dan Taruh Bettingan Di Tim Jagoan Bosku \xf0\x9f\x98\x81\n\nDaftar Sekarang:\nhttps://t.co/KpdMi0na09\n\nWA : +855 96 211 4538\nhttps://t.co/ZcThObhylf https://t.co/aGatn2fsny',0,0,1597549832003952641,Apolo4DD
2022-11-29 11:15:33,b'Global Way Indonesia Ciptakan Bola dari Madiun ke Piala Dunia 2022 https://t.co/2md53OUWxm',0,0,1597549821141061633,Bisniscom
2022-11-29 11:15:19,b'Link Live Streaming Senegal vs Ekuador di Piala Dunia 2022: La Tricolor Butuh Imbang untuk Lolos 16 Besar https://t.co/vXyHxsKw4h',0,0,1597549765583306758,onlinesumeks
2022-11-29 11:15:18,"b'Ekuador vs Senegal akan main malam ini di lanjutan Piala Dunia 2022. Seperti laga hidup dan mati, pemenang dari laga ini akan lolos ke babak 16 besar! #JuaraBolaDunia  https://t.co/K8C72FB65h'",0,0,1597549760776441858,detikcom
